street,city,state,zip,sales
1415 S WALL ST,BELTON,TX,76513,"{'status': {'version': '1.0.0', 'code': 212, 'msg': 'Success without results. No data available for this address.', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
5675 BASORE RD,DAYTON,OH,45415,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 2, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 18240277639113, 'fips': '39113', 'apn': 'H33 02101 0129', 'apnOrig': 'H33021010129', 'attomId': 182402776}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '129', 'lotsize1': 12.0, 'lotsize2': 522720, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Montgomery County', 'countyuse1': '400', 'muncode': 'MO', 'munname': 'MONTGOMERY', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'OH', 'line1': '5675 BASORE RD', 'line2': 'DAYTON, OH 45415', 'locality': 'Dayton', 'matchCode': 'ExaStr', 'oneLine': '5675 BASORE RD, DAYTON, OH 45415', 'postal1': '45415', 'postal2': '2427', 'postal3': 'C032'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '39.829927', 'longitude': '-84.259979', 'distance': 0.0, 'geoid': 'CO39113, CS3977504, DB3904869, MT30001281, PL3977504, SB0000109759, ZI45426'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Vacant', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COMMERCIAL ACREAGE', 'yearbuilt': 0, 'propLandUse': 'COMMERCIAL ACREAGE', 'propIndicator': '80'}, 'utilities': {}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2012-8-8', 'saleTransDate': '2012-8-8', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000051330', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}, {'identifier': {'obPropId': 18258538839113, 'fips': '39113', 'apn': 'H33 02101 9129', 'apnOrig': 'H33021019129', 'attomId': 182585388}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 14.0, 'lotsize2': 609840, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Montgomery County', 'countyuse1': '685', 'muncode': 'MO', 'munname': 'MONTGOMERY', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'OH', 'line1': '5675 BASORE RD', 'line2': 'DAYTON, OH 45415', 'locality': 'Dayton', 'matchCode': 'ExaStr', 'oneLine': '5675 BASORE RD, DAYTON, OH 45415', 'postal1': '45415', 'postal2': '2427', 'postal3': 'C032'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '39.829927', 'longitude': '-84.259979', 'distance': 0.0, 'geoid': 'CO39113, CS3977504, DB3904869, MT30001281, PL3977504, SB0000109759, ZI45426'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Exempt', 'propsubtype': 'RESIDENTIAL', 'proptype': 'RELIGIOUS', 'yearbuilt': 0, 'propLandUse': 'RELIGIOUS', 'propIndicator': '90'}, 'utilities': {}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 1, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2012-8-8', 'saleTransDate': '2012-8-8', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000051330', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}, {'identifier': {'obPropId': 18240277639113, 'fips': '39113', 'apn': 'H33 02101 0129', 'apnOrig': 'H33021010129', 'attomId': 182402776}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '129', 'lotsize1': 12.0, 'lotsize2': 522720, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Montgomery County', 'countyuse1': '400', 'muncode': 'MO', 'munname': 'MONTGOMERY', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'OH', 'line1': '5675 BASORE RD', 'line2': 'DAYTON, OH 45415', 'locality': 'Dayton', 'matchCode': 'ExaStr', 'oneLine': '5675 BASORE RD, DAYTON, OH 45415', 'postal1': '45415', 'postal2': '2427', 'postal3': 'C032'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '39.829927', 'longitude': '-84.259979', 'distance': 0.0, 'geoid': 'CO39113, CS3977504, DB3904869, MT30001281, PL3977504, SB0000109759, ZI45426'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Vacant', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COMMERCIAL ACREAGE', 'yearbuilt': 0, 'propLandUse': 'COMMERCIAL ACREAGE', 'propIndicator': '80'}, 'utilities': {}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000162614', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}, {'identifier': {'obPropId': 18258538839113, 'fips': '39113', 'apn': 'H33 02101 9129', 'apnOrig': 'H33021019129', 'attomId': 182585388}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 14.0, 'lotsize2': 609840, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Montgomery County', 'countyuse1': '685', 'muncode': 'MO', 'munname': 'MONTGOMERY', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'OH', 'line1': '5675 BASORE RD', 'line2': 'DAYTON, OH 45415', 'locality': 'Dayton', 'matchCode': 'ExaStr', 'oneLine': '5675 BASORE RD, DAYTON, OH 45415', 'postal1': '45415', 'postal2': '2427', 'postal3': 'C032'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '39.829927', 'longitude': '-84.259979', 'distance': 0.0, 'geoid': 'CO39113, CS3977504, DB3904869, MT30001281, PL3977504, SB0000109759, ZI45426'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Exempt', 'propsubtype': 'RESIDENTIAL', 'proptype': 'RELIGIOUS', 'yearbuilt': 0, 'propLandUse': 'RELIGIOUS', 'propIndicator': '90'}, 'utilities': {}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 1, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000162614', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
15601 OLD WIRE RD,LAURINBURG,NC,28352,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
12080 380TH AVE,BLUE EARTH,MN,56013,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
2109 W AVENUE H,TEMPLE,TX,76504,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 16731803448027, 'fips': '48027', 'apn': '53557', 'apnOrig': '53557', 'attomId': 167318034}, 'lot': {'depth': 150, 'frontage': 350, 'lotnum': '1', 'lotsize1': 1.2052, 'lotsize2': 52499, 'pooltype': 'NONE'}, 'area': {'blockNum': 'F', 'countrysecsubd': 'Bell County', 'countyuse1': 'F1', 'muncode': 'BL', 'munname': 'BELL', 'subdname': 'BELLVIEW', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'TX', 'line1': '2109 W AVENUE H', 'line2': 'TEMPLE, TX 76504', 'locality': 'Temple', 'matchCode': 'ExaStr', 'oneLine': '2109 W AVENUE H, TEMPLE, TX 76504', 'postal1': '76504', 'postal2': '5216', 'postal3': 'C019'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '31.094773', 'longitude': '-97.367143', 'distance': 0.0, 'geoid': 'CO48027, CS4893855, DB4842330, MT30003695, PL4872176, SB0000124327, SB0000124330, SB0000124331, SB0000124332, ZI76504'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Commercial', 'propsubtype': 'COMMERCIAL', 'proptype': 'COMMON AREA', 'yearbuilt': 1973, 'propLandUse': 'COMMON AREA', 'propIndicator': '20'}, 'utilities': {'coolingtype': 'AC.CENTRAL', 'heatingtype': 'CENTRAL'}, 'building': {'size': {'bldgsize': 18200, 'grosssize': 18200, 'grosssizeadjusted': 18200, 'groundfloorsize': 0, 'livingsize': 18200, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 18200}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'condition': 'GOOD', 'frameType': 'TYPE UNKNOWN', 'roofcover': 'COMPOSITION SHINGLE'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2017-11-6', 'saleTransDate': '2017-11-6', 'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '0000048467', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
4100 CYPRESS ST,PARKERSBURG,WV,26104,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
404 W MIDLAND ST,POPLAR BLUFF,MO,63901,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
600 WATER ST,EDWARDSVILLE,IL,62025,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 17563057817119, 'fips': '17119', 'apn': '142151108201002', 'apnOrig': '142151108201002', 'attomId': 175630578}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '28', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Madison County', 'countyuse1': '0122', 'muncode': 'MA', 'munname': 'MADISON', 'srvyTownship': '14', 'subdname': 'WHEELER ERASTUS ADD', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'IL', 'line1': '600 WATER ST', 'line2': 'EDWARDSVILLE, IL 62025', 'locality': 'Edwardsville', 'matchCode': 'ExaStr', 'oneLine': '600 WATER ST, EDWARDSVILLE, IL 62025', 'postal1': '62025', 'postal2': '1764', 'postal3': 'C011'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '38.816558', 'longitude': '-89.952630', 'distance': 0.0, 'geoid': 'CO17119, CS1722710, DB1713530, MT30003574, ND0004673741, PL1722697, SB0000084600, SB0000084601, SB0000084602, SB0000084604, ZI62025'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Exempt', 'propsubtype': 'RESIDENTIAL', 'proptype': 'RELIGIOUS', 'yearbuilt': 0, 'propLandUse': 'RELIGIOUS', 'propIndicator': '90'}, 'utilities': {}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 1820, 'groundfloorsize': 0, 'livingsize': 1820, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0043310517', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
3430 E 51ST ST,MINNEAPOLIS,MN,55417,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
4501 RAHLING RD,LITTLE ROCK,AR,72223,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 21606012505119, 'fips': '05119', 'apn': '43L0081700001', 'apnOrig': '43L0081700001', 'attomId': 216060125}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}, 'area': {'blockNum': 'TR', 'countrysecsubd': 'Pulaski County', 'countyuse1': 'SF', 'muncode': 'PU', 'munname': 'PULASKI', 'srvyRange': '13W', 'srvySection': '19', 'srvyTownship': '02N', 'subdname': 'TRINITY SUB', 'subdtractnum': '0', 'taxcodearea': '1'}, 'address': {'country': 'US', 'countrySubd': 'AR', 'line1': '4501 RAHLING RD', 'line2': 'LITTLE ROCK, AR 72223', 'locality': 'Little Rock', 'matchCode': 'ExaStr', 'oneLine': '4501 RAHLING RD, LITTLE ROCK, AR 72223', 'postal1': '72223', 'postal2': '4624', 'postal3': 'R014'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '34.793334', 'longitude': '-92.440173', 'distance': 0.0, 'geoid': 'CO05119, CS0590300, DB0509000, MT30002311, ND0000489364, PL0541000, SB0000066753, SB0000066761, SB0000138492, ZI72212'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'HOUSE', 'proptype': 'SFR', 'yearbuilt': 0, 'propLandUse': 'SFR', 'propIndicator': '10'}, 'utilities': {'coolingtype': 'AC.CENTRAL', 'heatingtype': 'CENTRAL'}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'roofcover': 'FIBERGLASS'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 1, 'bldgType': 'HOUSE', 'imprType': 'HOUSE', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'HOUSE', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2017-1-4', 'saleTransDate': '2017-1-4', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000004199', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2012-11-1', 'saleTransDate': '2012-11-1', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000073501', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2008-12-17', 'saleTransDate': '2008-12-17', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000085520', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2008-7-30', 'saleTransDate': '2008-7-30', 'amount': {'saleamt': 0, 'salerecdate': '2008-8-22', 'saledisclosuretype': 0, 'saledocnum': '0000057928', 'saletranstype': 'Construction Loan/Financing'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
2119 S JACKSON DR,INDEPENDENCE,MO,64057,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
1528 GLOVER AVE,LEXINGTON,KY,40504,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 21377584821067, 'fips': '21067', 'apn': '10046460', 'attomId': 213775848}, 'lot': {'depth': 0, 'frontage': 1500, 'lotnum': '57-58', 'lotsize1': 2.03, 'lotsize2': 88427}, 'area': {'countrysecsubd': 'Fayette County', 'countyuse1': '620', 'muncode': 'FA', 'munname': 'FAYETTE', 'subdname': 'GARRETT-WILSON'}, 'address': {'country': 'US', 'countrySubd': 'KY', 'line1': '1528 GLOVER AVE', 'line2': 'LEXINGTON, KY 40504', 'locality': 'Lexington', 'matchCode': 'ExaStr', 'oneLine': '1528 GLOVER AVE, LEXINGTON, KY 40504', 'postal1': '40504', 'postal2': '1102', 'postal3': 'C010'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '38.051215', 'longitude': '-84.530767', 'distance': 0.0, 'geoid': 'CO21067, CS2192034, DB2101860, MT30002277, ND0000059228, PL2146027, SB0000088991, SB0000088993, SB0000088996, ZI40504'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Exempt', 'proptype': 'RELIGIOUS', 'yearbuilt': 0, 'propLandUse': 'RELIGIOUS', 'propIndicator': '90'}, 'utilities': {}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 3652, 'groundfloorsize': 0, 'livingsize': 3652, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': -1, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'levels': 0, 'mobileHomeInd': ' ', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
10000 E STATE HWY 76,FORSYTH,MO,65653,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 23941060329213, 'fips': '29213', 'apn': '09-2.0-09-000-001-008.000', 'attomId': 239410603}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 23.95, 'lotsize2': 1043262}, 'area': {'countrysecsubd': 'Taney County', 'muncode': 'TA', 'munname': 'TANEY'}, 'address': {'country': 'US', 'countrySubd': 'MO', 'line1': '10000 STATE HIGHWAY 76', 'line2': 'FORSYTH, MO 65653', 'locality': 'Forsyth', 'matchCode': 'ExaStr', 'oneLine': '10000 STATE HIGHWAY 76, FORSYTH, MO 65653', 'postal1': '65653', 'postal2': '5443', 'postal3': 'H004'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '36.657925', 'longitude': '-93.101904', 'distance': 0.0, 'geoid': 'CO29213, CS2971818, DB2912240, SB0000096578, SB0000096579, SB0000096580, ZI65653'}, 'summary': {'propclass': 'Exempt', 'proptype': 'TAX EXEMPT', 'yearbuilt': 1951, 'propLandUse': 'TAX EXEMPT', 'propIndicator': '90'}, 'utilities': {'coolingtype': 'TYPE UNKNOWN', 'heatingtype': 'FORCED AIR', 'watertype': 'Type Unknown'}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 816, 'groundfloorsize': 0, 'livingsize': 816, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': -1, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 2, 'roomsTotal': 4}, 'interior': {'bsmtsize': 0, 'fplccount': 0, 'fplcind': 'Y', 'fplctype': 'YES'}, 'construction': {'roofcover': 'ASBESTOS', 'wallType': 'WOOD SIDING'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'levels': 0, 'mobileHomeInd': ' ', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
140 HARLEYSVILLE PIKE,HARLEYSVILLE,PA,19438,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 2594417342091, 'fips': '42091', 'apn': '500000976009', 'apnOrig': '500000976009', 'attomId': 25944173}, 'lot': {'depth': 0, 'frontage': 440, 'lotsize1': 3.71, 'lotsize2': 161608, 'pooltype': 'NONE'}, 'area': {'blockNum': '12', 'countrysecsubd': 'Montgomery County', 'countyuse1': '5901', 'muncode': 'MO', 'munname': 'MONTGOMERY', 'subdtractnum': '0', 'taxcodearea': '50'}, 'address': {'country': 'US', 'countrySubd': 'PA', 'line1': '140 HARLEYSVILLE PIKE', 'line2': 'HARLEYSVILLE, PA 19438', 'locality': 'Harleysville', 'matchCode': 'ExaStr', 'oneLine': '140 HARLEYSVILLE PIKE, HARLEYSVILLE, PA 19438', 'postal1': '19438', 'postal2': '1702', 'postal3': 'C002'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.289383', 'longitude': '-75.384473', 'distance': 0.0, 'geoid': 'CO42091, CS4245096, DB4221870, MT30003007, ND0004709707, PL4232616, SB0000113901, SB0000113904, SB0000113907, ZI19438'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Exempt', 'propsubtype': 'MISCELLANEOUS INDUSTRIAL', 'proptype': 'RELIGIOUS', 'yearbuilt': 1968, 'propLandUse': 'RELIGIOUS', 'propIndicator': '90'}, 'utilities': {'heatingtype': 'STEAM'}, 'building': {'size': {'bldgsize': 28558, 'grosssize': 28558, 'grosssizeadjusted': 28558, 'groundfloorsize': 0, 'livingsize': 28558, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 28558}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 1.5, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 1.5, 'beds': 3, 'roomsTotal': 7}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'garagetype': 'ALUMINUM', 'prkgSize': 0, 'prkgSpaces': '1', 'prkgType': 'GARAGE - 1 SPACES'}, 'summary': {'bldgsNum': 1, 'bldgType': 'MISCELLANEOUS INDUSTRIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'MISCELLANEOUS INDUSTRIAL', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0081220234', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
13700 W 151ST ST,OLATHE,KS,66062,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
