street,city,state,zip,sales
3010 Keith Bridge Rd,Cumming,GA,30041,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 17144241913117, 'fips': '13117', 'apn': '218   020', 'apnOrig': '218020', 'attomId': 171442419}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '203', 'lotsize1': 1.16, 'lotsize2': 50530, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Forsyth County', 'countyuse1': 'C3', 'muncode': 'FO', 'munname': 'FORSYTH', 'subdname': 'HAMMOND CROSSING', 'subdtractnum': '0', 'taxcodearea': '1'}, 'address': {'country': 'US', 'countrySubd': 'GA', 'line1': '3010 KEITH BRIDGE RD', 'line2': 'CUMMING, GA 30041', 'locality': 'Cumming', 'matchCode': 'ExaStr', 'oneLine': '3010 KEITH BRIDGE RD, CUMMING, GA 30041', 'postal1': '30041', 'postal2': '3905', 'postal3': 'R037'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '34.254130', 'longitude': '-84.082972', 'distance': 0.0, 'geoid': 'CO13117, CS1390828, DB1302220, MT30000573, SB0000080675, SB0000080681, SB0000080699, ZI30041'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Vacant', 'propsubtype': 'COMMERCIAL', 'proptype': 'COMMERCIAL ACREAGE', 'yearbuilt': 1984, 'propLandUse': 'COMMERCIAL ACREAGE', 'propIndicator': '80'}, 'utilities': {'coolingtype': 'TYPE UNKNOWN'}, 'building': {'size': {'bldgsize': 5680, 'grosssize': 5680, 'grosssizeadjusted': 5680, 'groundfloorsize': 4180, 'livingsize': 5680, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 5680}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.5, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.5, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'floors': 'CONCRETE', 'fplccount': 0, 'fplcind': 'Y', 'fplctype': 'YES'}, 'construction': {'foundationtype': 'CONTINUOUS FOOTING', 'roofcover': 'METAL', 'wallType': 'METAL'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-1-27', 'pubDate': '2018-1-27'}, 'salehistory': [{'salesearchdate': '2009-5-29', 'saleTransDate': '2009-5-29', 'amount': {'saleamt': 0, 'salerecdate': '2009-6-1', 'saledisclosuretype': 0, 'saletranstype': 'Nominal - Non/Arms Length Sale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2006-2-15', 'saleTransDate': '2006-2-15', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0004214354', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
3502 C St Ne,Auburn,WA,98002,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 18527446753033, 'fips': '53033', 'apn': '0004000079', 'apnOrig': '4000079', 'attomId': 185274467}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '1', 'lotsize1': 0.9242, 'lotsize2': 40259, 'pooltype': 'NONE'}, 'area': {'blockNum': 'POR', 'countrysecsubd': 'King County', 'countyuse1': '195', 'muncode': 'KI', 'munname': 'KING', 'srvyRange': '05', 'srvySection': '06', 'srvyTownship': '21', 'subdname': 'JONES # 39', 'subdtractnum': '0', 'taxcodearea': '133'}, 'address': {'country': 'US', 'countrySubd': 'WA', 'line1': '3502 C ST NE', 'line2': 'AUBURN, WA 98002', 'locality': 'Auburn', 'matchCode': 'ExaStr', 'oneLine': '3502 C ST NE, AUBURN, WA 98002', 'postal1': '98002', 'postal2': '1701', 'postal3': 'C022'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '47.338671', 'longitude': '-122.226353', 'distance': 0.0, 'geoid': 'CO53033, CS5391140, DB5300300, MT30003411, ND0000451728, PL5303180, SB0000127360, SB0000127361, SB0000127363, ZI98002'}, 'summary': {'propclass': 'Industrial', 'propsubtype': 'MISCELLANEOUS INDUSTRIAL', 'proptype': 'WAREHOUSE', 'yearbuilt': 1977, 'propLandUse': 'WAREHOUSE', 'propIndicator': '50'}, 'utilities': {'heatingtype': 'SPACE'}, 'building': {'size': {'bldgsize': 18000, 'grosssize': 18000, 'grosssizeadjusted': 18000, 'groundfloorsize': 0, 'livingsize': 18000, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 18000}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'constructiontype': 'MASONRY', 'frameType': 'MASONRY'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 1, 'bldgType': 'MISCELLANEOUS INDUSTRIAL', 'levels': 1, 'mobileHomeInd': ' ', 'quality': 'EXCELLENT', 'storyDesc': 'MISCELLANEOUS INDUSTRIAL', 'unitsCount': '0', 'yearbuilteffective': 1979}}, 'vintage': {'lastModified': '2018-8-17', 'pubDate': '2018-8-17'}, 'salehistory': [{'salesearchdate': '2016-9-30', 'saleTransDate': '2016-9-30', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000001948', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2014-2-20', 'saleTransDate': '2014-2-20', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000000377', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2008-11-21', 'saleTransDate': '2008-11-21', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000000811', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2007-9-18', 'saleTransDate': '2007-9-18', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000001264', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2006-11-6', 'saleTransDate': '2006-11-6', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000001494', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000001207', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '1996-5-30', 'amount': {'saleamt': 0, 'salerecdate': '1996-5-30', 'saledisclosuretype': 0, 'saledocnum': '0000000643', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
679 W Markle Rd,Huntington,IN,46750,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
10103 Marina Road,Jefferson City,MO,65101,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 21982838829051, 'fips': '29051', 'apn': '13-02-03-0000-001-003001', 'attomId': 219828388}, 'lot': {'depth': 5159, 'frontage': 6632, 'lotnum': '1', 'lotsize1': 5.01, 'lotsize2': 218236}, 'area': {'countrysecsubd': 'Cole County', 'countyuse1': '532', 'muncode': 'CO', 'munname': 'COLE', 'subdname': 'WATERCRAFT PROPERTIES'}, 'address': {'country': 'US', 'countrySubd': 'MO', 'line1': '10103 MARINA RD', 'line2': 'JEFFERSON CITY, MO 65101', 'locality': 'Jefferson City', 'matchCode': 'ExaStr', 'oneLine': '10103 MARINA RD, JEFFERSON CITY, MO 65101', 'postal1': '65101', 'postal2': '8151', 'postal3': 'H033'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '38.498323', 'longitude': '-92.017793', 'distance': 0.0, 'geoid': 'CO29051, CS2942068, DB2909930, SB0000096254, SB0000096255, SB0000096256, ZI65101'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Retail', 'proptype': 'RETAIL TRADE', 'yearbuilt': 0, 'propLandUse': 'RETAIL TRADE', 'propIndicator': '25'}, 'utilities': {}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': -1, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'levels': 0, 'mobileHomeInd': ' ', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-10-26', 'pubDate': '2018-10-26'}, 'salehistory': [{'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
3057 N Washington St,Grand Forks,ND,58203,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
2446 St Rte 49,West Monroe,NY,13167,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
8625 Golf Course Rd Nw,Albuquerque,NM,87114,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
17 Dracut Rd,Hudson,NH,03051,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 19513805533011, 'fips': '33011', 'apn': 'M:241 B:035 L:000', 'apnOrig': 'M241B035L000', 'attomId': 195138055}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 2.242, 'lotsize2': 97662, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Hillsborough County', 'countyuse1': '401', 'muncode': 'K1', 'munname': 'HUDSON TOWN', 'subdtractnum': '0', 'taxcodearea': '37940'}, 'address': {'country': 'US', 'countrySubd': 'NH', 'line1': '17 DRACUT RD', 'line2': 'HUDSON, NH 03051', 'locality': 'Hudson', 'matchCode': 'ExaStr', 'oneLine': '17 DRACUT RD, HUDSON, NH 03051', 'postal1': '03051', 'postal2': '5079', 'postal3': 'R009'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '42.716917', 'longitude': '-71.416020', 'distance': 0.0, 'geoid': 'CO33011, CS3337940, DB3303930, MT30002710, SB0000102133, SB0000102134, SB0000102135, ZI03051'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Industrial', 'propsubtype': 'RESIDENTIAL', 'proptype': 'WAREHOUSE', 'yearbuilt': 1957, 'propLandUse': 'WAREHOUSE', 'propIndicator': '50'}, 'utilities': {'coolingtype': 'TYPE UNKNOWN', 'heatingfuel': 'GAS', 'heatingtype': 'FORCED AIR'}, 'building': {'size': {'bldgsize': 17610, 'grosssize': 17610, 'grosssizeadjusted': 15506, 'groundfloorsize': 0, 'livingsize': 15506, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 17610}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 6.0, 'bathsfull': 0, 'bathshalf': 12, 'bathstotal': 12.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'condition': 'AVERAGE', 'constructiontype': 'STEEL', 'frameType': 'STEEL', 'roofcover': 'METAL', 'wallType': 'METAL'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2007-9-25', 'amount': {'saleamt': 0, 'salerecdate': '2007-9-25', 'saledisclosuretype': 0, 'saledocnum': '7903-2421', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2008-11-13', 'amount': {'saleamt': 0, 'salerecdate': '2008-11-13', 'saledisclosuretype': 0, 'saledocnum': '8033-1269', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2011-4-29', 'amount': {'saleamt': 0, 'salerecdate': '2011-4-29', 'saledisclosuretype': 0, 'saledocnum': '8313-1479', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2011-4-29', 'amount': {'saleamt': 0, 'salerecdate': '2011-4-29', 'saledisclosuretype': 0, 'saledocnum': '8313-1499', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
200 Union Church Road,Lucedale,MS,39452,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
407 S Broadway,Lexington,KY,40508,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
8710 Fingerboard Road,Urbana,MD,21704,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 22486861924021, 'fips': '24021', 'apn': '07200862', 'apnOrig': '7200862', 'attomId': 224868619}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 19.62, 'lotsize2': 854647, 'poolind': 'Y', 'pooltype': 'TYPE UNKNOWN'}, 'area': {'countrysecsubd': 'Frederick County', 'countyuse1': 'C', 'muncode': 'FR', 'munname': 'FREDERICK', 'subdname': 'HOOD ADD GARST GARST FARM LT 0', 'subdtractnum': '0', 'taxcodearea': '7'}, 'address': {'country': 'US', 'countrySubd': 'MD', 'line1': '8710 FINGERBOARD RD', 'line2': 'FREDERICK, MD 21704', 'locality': 'Frederick', 'matchCode': 'ExaStr', 'oneLine': '8710 FINGERBOARD RD, FREDERICK, MD 21704', 'postal1': '21704', 'postal2': '7613', 'postal3': 'R002'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '39.322497', 'longitude': '-77.359683', 'distance': 0.0, 'geoid': 'CO24021, CS2490592, DB2400330, MT30001616, SB0000091906, SB0000091930, SB0000091952, ZI21704'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Commercial', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COMMON AREA', 'yearbuilt': 1900, 'propLandUse': 'COMMON AREA', 'propIndicator': '20'}, 'utilities': {}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2019-1-18', 'pubDate': '2019-1-18'}, 'salehistory': [{'salesearchdate': '2018-7-30', 'saleTransDate': '2018-7-30', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0125700224', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2015-2-25', 'saleTransDate': '2015-2-25', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0104990010', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2015-2-13', 'saleTransDate': '2015-2-13', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0104250064', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2015-2-13', 'saleTransDate': '2015-2-13', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0104250088', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2008-1-23', 'saleTransDate': '2008-1-23', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0068770213', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2006-8-18', 'saleTransDate': '2006-8-18', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0061980420', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2004-12-17', 'saleTransDate': '2004-12-17', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0050730607', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
16142 Ne Mason St,Portland,OR,97230,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 19060282041051, 'fips': '41051', 'apn': 'R240058', 'apnOrig': 'R240058', 'attomId': 190602820}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '2', 'lotsize1': 1.25, 'lotsize2': 54450, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Multnomah County', 'countyuse1': '201', 'muncode': 'MU', 'munname': 'MULTNOMAH', 'srvyRange': '02E', 'srvySection': '24', 'srvyTownship': '01N', 'subdtractnum': '0', 'taxcodearea': '40'}, 'address': {'country': 'US', 'countrySubd': 'OR', 'line1': '16142 NE MASON ST', 'line2': 'PORTLAND, OR 97230', 'locality': 'Portland', 'matchCode': 'ExaStr', 'oneLine': '16142 NE MASON ST, PORTLAND, OR 97230', 'postal1': '97230', 'postal2': '7367', 'postal3': 'C025'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '45.552660', 'longitude': '-122.498461', 'distance': 0.0, 'geoid': 'CO41051, CS4191249, DB4110520, MT30003097, ND0000025374, ND0000025461, PL4159000, SB0000112242, SB0000112247, SB0000112248, ZI97230'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Commercial', 'propsubtype': 'COMMERCIAL', 'proptype': 'COMMON AREA', 'yearbuilt': 2002, 'propLandUse': 'COMMON AREA', 'propIndicator': '20'}, 'utilities': {}, 'building': {'size': {'bldgsize': 15000, 'grosssize': 15000, 'grosssizeadjusted': 15000, 'groundfloorsize': 15000, 'livingsize': 15000, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 15000}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'COMMERCIAL', 'unitsCount': '1', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000139647', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
2185 Park Pl,Minden,NV,89423,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 3804662832005, 'fips': '32005', 'apn': '132008410016', 'apnOrig': '132008410016', 'attomId': 38046628}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 2.0, 'lotsize2': 87120, 'pooltype': 'NONE'}, 'area': {'blockNum': 'C', 'countrysecsubd': 'Douglas County', 'countyuse1': '500', 'muncode': 'DO', 'munname': 'DOUGLAS', 'srvyRange': '20', 'srvySection': '08', 'srvyTownship': '13', 'subdname': 'MERIDIAN BUS PARK', 'subdtractnum': '0', 'taxcodearea': '500'}, 'address': {'country': 'US', 'countrySubd': 'NV', 'line1': '2185 PARK PL', 'line2': 'MINDEN, NV 89423', 'locality': 'Minden', 'matchCode': 'ExaStr', 'oneLine': '2185 PARK PL, MINDEN, NV 89423', 'postal1': '89423', 'postal2': '8602', 'postal3': 'R001'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '38.998634', 'longitude': '-119.763745', 'distance': 0.0, 'geoid': 'CO32005, CS3294364, DB3200090, SB0000104378, SB0000104379, SB0000104388, ZI89423'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Industrial', 'propsubtype': 'RESIDENTIAL', 'proptype': 'INDUSTRIAL (NEC)', 'yearbuilt': 1994, 'propLandUse': 'INDUSTRIAL (NEC)', 'propIndicator': '50'}, 'utilities': {}, 'building': {'size': {'bldgsize': 28030, 'grosssize': 28030, 'grosssizeadjusted': 28030, 'groundfloorsize': 0, 'livingsize': 28030, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 28030}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-11-26', 'pubDate': '2018-11-26'}, 'salehistory': [{'salesearchdate': '2018-9-21', 'saleTransDate': '2018-9-21', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000921031', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2018-7-27', 'saleTransDate': '2018-7-27', 'amount': {'saleamt': 2325000, 'salerecdate': '2018-8-10', 'saledisclosuretype': 0, 'saledocnum': '0000917902', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 83}}, {'salesearchdate': '2018-3-18', 'saleTransDate': '2018-3-18', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000912471', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2017-4-5', 'saleTransDate': '2017-4-5', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000897204', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2009-7-6', 'saleTransDate': '2009-7-6', 'amount': {'saleamt': 0, 'salerecdate': '2009-7-20', 'saledisclosuretype': 0, 'saledocnum': '0000747352', 'saletranstype': 'Construction Loan/Financing'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2009-7-6', 'saleTransDate': '2009-7-6', 'amount': {'saleamt': 0, 'salerecdate': '2013-5-1', 'saledisclosuretype': 0, 'saledocnum': '0000822795', 'saletranstype': 'Construction Loan/Financing'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2008-10-1', 'saleTransDate': '2008-10-1', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000731739', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2007-8-10', 'saleTransDate': '2007-8-10', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000709274', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2006-8-14', 'saleTransDate': '2006-8-14', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000685864', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2006-5-15', 'saleTransDate': '2006-5-15', 'amount': {'saleamt': 0, 'salerecdate': '2006-5-26', 'saledisclosuretype': 0, 'saledocnum': '0000676034', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000002674', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000588783', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000592180', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
1216 Dolton Dr Ste 101,Dallas,TX,75207,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
